finalWorth,personName,age,country,industries,selfMade,status,gender,gdp_country,total_tax_rate_country,population_country
42900,Dieter Schwarz,83,Germany,Fashion & Retail,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
40100,François Pinault & family,86,France,Fashion & Retail,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
39100,Klaus-Michael Kuehne,85,Switzerland,Logistics,FALSE,U,M,"$703,082,435,360 ",28.8,8574832
38900,Giovanni Ferrero,58,Belgium,Food & Beverage,FALSE,U,M,"$529,606,710,418 ",55.4,11484055
38300,Jacqueline Mars,83,United States,Food & Beverage,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
38300,John Mars,87,United States,Food & Beverage,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
35300,Ma Huateng,51,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
35000,Miriam Adelson & family,77,United States,Gambling & Casinos,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
35000,Ken Griffin,54,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
34700,Mark Mateschitz,30,Austria,Food & Beverage,FALSE,N,M,"$446,314,739,528 ",51.4,8877067
33400,Robin Zeng,54,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
32600,Tadashi Yanai & family,74,Japan,Fashion & Retail,TRUE,U,M,"$5,081,769,542,380 ",46.7,126226568
32100,Len Blavatnik,65,United Kingdom,Diversified,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
31600,Alain Wertheimer,74,United States,Fashion & Retail,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
31600,Gerard Wertheimer,72,United States,Fashion & Retail,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
31200,Gianluigi Aponte,82,Switzerland,Logistics,TRUE,Split Family Fortune,M,"$703,082,435,360 ",28.8,8574832
31200,Rafaela Aponte-Diamant,78,Switzerland,Logistics,TRUE,Split Family Fortune,F,"$703,082,435,360 ",28.8,8574832
30200,Colin Zheng Huang,43,China,Technology,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
29700,Reinhold Wuerth & family,87,Germany,Manufacturing,TRUE,U,M,"$3,845,630,030,824 ",48.8,83132799
28500,Jeff Yass,64,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
28100,Jim Simons,84,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
27800,Stephen Schwarzman,76,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
27400,Susanne Klatten,60,Germany,Automotive,FALSE,U,F,"$3,845,630,030,824 ",48.8,83132799
27000,Gina Rinehart,69,Australia,Metals & Mining,FALSE,D,F,"$1,392,680,589,329 ",47.4,25766605
26700,William Ding,51,China,Technology,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
26600,Germán Larrea Mota Velasco & family,69,Mexico,Metals & Mining,FALSE,D,M,"$1,258,286,717,125 ",55.1,126014024
25600,Shiv Nadar,77,India,Technology,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
25500,Low Tuck Kwong,74,Indonesia,Energy,TRUE,U,M,"$1,119,190,780,753 ",30.1,270203917
25300,Thomas Peterffy,78,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
25200,Andrey Melnichenko & family,51,United Arab Emirates,Metals & Mining,TRUE,U,M,"$421,142,267,938 ",15.9,9770529
24600,Stefan Quandt,56,Germany,Automotive,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
24400,MacKenzie Scott,52,United States,Technology,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
24200,R. Budi Hartono,82,Indonesia,Finance & Investments,FALSE,U,M,"$1,119,190,780,753 ",30.1,270203917
23700,Vladimir Potanin,62,Russia,Metals & Mining,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
23500,Jack Ma,58,China,Technology,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
23400,He Xiangjian & family,80,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
23100,Iris Fontbona & family,80,Chile,Metals & Mining,FALSE,U,F,"$282,318,159,745 ",34,18952038
23100,Michael Hartono,83,Indonesia,Manufacturing,FALSE,U,M,"$1,119,190,780,753 ",30.1,270203917
22900,James Ratcliffe,70,United Kingdom,Manufacturing,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
22600,Cyrus Poonawalla,81,India,Healthcare,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
22400,Masayoshi Son,65,Japan,Telecom,TRUE,U,M,"$5,081,769,542,380 ",46.7,126226568
22100,Vladimir Lisin,66,Russia,Metals & Mining,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
22000,Emmanuel Besnier,52,France,Food & Beverage,FALSE,D,M,"$2,715,518,274,227 ",60.7,67059887
21600,Abigail Johnson,61,United States,Finance & Investments,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
21600,Leonid Mikhelson & family,67,Russia,Energy,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
21200,Lukas Walton,36,United States,Fashion & Retail,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
21200,Wang Wei,52,China,Service,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
21100,Jensen Huang,60,United States,Technology,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
21000,Leonard Lauder,90,United States,Fashion & Retail,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
21000,Takemitsu Takizaki,77,Japan,Manufacturing,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
20900,Alexey Mordashov & family,57,Russia,Metals & Mining,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
20500,Vagit Alekperov,72,Russia,Energy,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
20200,"Thomas Frist, Jr. & family",84,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
19600,Andrew Forrest,61,Australia,Metals & Mining,TRUE,U,M,"$1,392,680,589,329 ",47.4,25766605
19100,Ray Dalio,73,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
19000,Eric Li,59,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
19000,Wang Wenyin,55,China,Metals & Mining,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
18900,Qin Yinglin,57,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
18700,Wang Chuanfu,57,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
18500,Harold Hamm & family,77,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
18500,David Tepper,65,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
18500,Gennady Timchenko,70,Russia,Energy,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
18000,Daniel Gilbert,61,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
17700,Lakshmi Mittal,72,United Kingdom,Metals & Mining,FALSE,D,M,"$2,827,113,184,696 ",30.6,66834405
17500,Steve Cohen,66,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
17500,Carl Icahn,87,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
17500,Savitri Jindal & family,73,India,Metals & Mining,FALSE,D,F,"$2,611,000,000,000 ",49.7,1366417754
17400,Donald Bren,90,United States,Real Estate,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
17400,"John Menard, Jr.",83,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
17100,Rupert Murdoch & family,92,United States,Media & Entertainment,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
16700,Vicky Safra & family,70,Switzerland,Finance & Investments,FALSE,U,F,"$703,082,435,360 ",28.8,8574832
16500,"Theo Albrecht, Jr. & family",72,Germany,Fashion & Retail,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
16500,Renata Kellnerova & family,55,Czech Republic,Finance & Investments,FALSE,D,F,"$246,489,245,495 ",46.1,10669709
16300,Li Xiting,72,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
16200,Stefan Persson,75,Sweden,Fashion & Retail,FALSE,D,M,"$530,832,908,738 ",49.1,10285453
16200,Eric Schmidt,67,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
16000,Michael Platt,55,Switzerland,Finance & Investments,TRUE,U,M,"$703,082,435,360 ",28.8,8574832
15900,Pang Kang,67,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
15800,Jorge Paulo Lemann & family,83,Switzerland,Food & Beverage,TRUE,U,M,"$703,082,435,360 ",28.8,8574832
15600,Dilip Shanghvi,67,India,Healthcare,TRUE,E,M,"$2,611,000,000,000 ",49.7,1366417754
15500,Robert Pera,45,United States,Technology,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
15300,Radhakishan Damani,68,India,Fashion & Retail,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
15200,Huang Shilin,56,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
14900,Dhanin Chearavanont,83,Thailand,Diversified,FALSE,U,M,"$543,649,976,166 ",29.5,69625582
14900,David Green & family,81,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
14800,Charoen Sirivadhanabhakdi,78,Thailand,Food & Beverage,TRUE,U,M,"$543,649,976,166 ",29.5,69625582
14700,Charlene de Carvalho-Heineken & family,68,United Kingdom,Food & Beverage,FALSE,D,F,"$2,827,113,184,696 ",30.6,66834405
14600,Xu Hang,60,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
14500,Wei Jianjun & family,59,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
14400,Alisher Usmanov,69,Uzbekistan,Metals & Mining,TRUE,U,M,"$57,921,286,440 ",31.6,33580650
14300,Goh Cheng Liang,95,Singapore,Manufacturing,TRUE,U,M,"$372,062,527,489 ",21,5703569
14200,Kumar Birla,55,India,Diversified,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
14200,Aliko Dangote,65,Nigeria,Manufacturing,TRUE,U,M,"$448,120,428,859 ",34.8,200963599
14000,Idan Ofer,67,United Kingdom,Diversified,FALSE,U,M,"$2,827,113,184,696 ",30.6,66834405
13900,Chen Bang,57,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
13700,John Fredriksen,78,United Kingdom,Logistics,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
13700,Diane Hendricks,76,United States,Construction & Engineering,TRUE,U,F,"$21,427,700,000,000 ",36.6,328239523
13700,Jan Koum,47,United States,Technology,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
13300,Jerry Jones,80,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
13300,George Kaiser,80,United States,Energy,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
13200,Lu Xiangyang,60,China,Automotive,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
13100,Harry Triguboff,90,Australia,Real Estate,TRUE,U,M,"$1,392,680,589,329 ",47.4,25766605
12900,Uday Kotak,64,India,Finance & Investments,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
12900,Stanley Kroenke,75,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
12600,Mikhail Fridman,58,United Kingdom,Energy,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
12300,Sarath Ratanavadi,57,Thailand,Energy,TRUE,U,M,"$543,649,976,166 ",29.5,69625582
12200,Dang Yanbao,50,China,Metals & Mining,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
12200,Jiang Rensheng & family,69,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
12100,Shahid Khan,72,United States,Automotive,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
12000,Laurene Powell Jobs & family,59,United States,Technology,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
11600,Stephen Ross,82,United States,Real Estate,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
11500,Pavel Durov,38,United Arab Emirates,Technology,TRUE,D,M,"$421,142,267,938 ",15.9,9770529
11500,Andreas Struengmann & family,73,Germany,Healthcare,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
11500,Thomas Struengmann & family,73,Germany,Healthcare,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
11400,Liu Hanyuan,59,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
11400,Michael Rubin,50,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
11300,Israel Englander,74,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
11300,Viatcheslav Kantor,69,Israel,Manufacturing,TRUE,U,M,"$395,098,666,122 ",25.3,9053300
11300,Anthony Pratt,62,Australia,Manufacturing,FALSE,D,M,"$1,392,680,589,329 ",47.4,25766605
11300,Mikhail Prokhorov,57,Switzerland,Finance & Investments,TRUE,U,M,"$703,082,435,360 ",28.8,8574832
11100,Giorgio Armani,88,Italy,Fashion & Retail,TRUE,U,M,"$2,001,244,392,042 ",59.1,60297396
11100,Johann Rupert & family,72,South Africa,Fashion & Retail,FALSE,U,M,"$351,431,649,241 ",29.2,58558270
11000,Zhang Zhidong,51,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
10900,Philip Anschutz,83,United States,Finance & Investments,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
10900,Judy Love & family,85,United States,Fashion & Retail,TRUE,U,F,"$21,427,700,000,000 ",36.6,328239523
10900,Ricardo Salinas Pliego & family,67,Mexico,Fashion & Retail,FALSE,D,M,"$1,258,286,717,125 ",55.1,126014024
10700,Donald Newhouse,93,United States,Media & Entertainment,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
10600,Robert Kraft,81,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
10600,Marcel Herrmann Telles,73,Brazil,Food & Beverage,TRUE,U,M,"$1,839,758,040,766 ",65.1,212559417
10500,Suleiman Kerimov & family,57,Russia,Finance & Investments,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
10500,Sky Xu,39,China,Fashion & Retail,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
10500,Changpeng Zhao,45,United Arab Emirates,Finance & Investments,TRUE,D,M,"$421,142,267,938 ",15.9,9770529
10300,Andrew Beal,70,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
10200,Mike Cannon-Brookes,43,Australia,Technology,TRUE,D,M,"$1,392,680,589,329 ",47.4,25766605
10200,Carl Cook,60,United States,Healthcare,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
10200,David Duffield,82,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
10200,Jeffery Hildebrand,64,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
10200,Viktor Rashnikov,74,Russia,Manufacturing,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
10200,Eduardo Saverin,41,Singapore,Technology,TRUE,D,M,"$372,062,527,489 ",21,5703569
10200,Georg Schaeffler,58,Germany,Automotive,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
10200,Christy Walton,74,United States,Fashion & Retail,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
10100,Scott Farquhar,43,Australia,Technology,TRUE,D,M,"$1,392,680,589,329 ",47.4,25766605
10100,Quek Leng Chan,81,Malaysia,Diversified,FALSE,D,M,"$364,701,517,788 ",38.7,32447385
10100,Wu Yajun,59,China,Real Estate,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
10000,Autry Stephens,85,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
9900,Liu Yongxing,74,China,Service,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9800,Vinod Adani,74,United Arab Emirates,Diversified,TRUE,Split Family Fortune,M,"$421,142,267,938 ",15.9,9770529
9800,Nicolas Puech,80,Switzerland,Fashion & Retail,FALSE,U,M,"$703,082,435,360 ",28.8,8574832
9800,"Jacques Saadé, Jr.",51,France,Logistics,FALSE,Split Family Fortune,M,"$2,715,518,274,227 ",60.7,67059887
9800,Rodolphe Saadé,53,France,Logistics,FALSE,Split Family Fortune,M,"$2,715,518,274,227 ",60.7,67059887
9800,Tanya Saadé Zeenny,55,France,Logistics,FALSE,Split Family Fortune,F,"$2,715,518,274,227 ",60.7,67059887
9800,Melker Schorling & family,75,Sweden,Finance & Investments,TRUE,D,M,"$530,832,908,738 ",49.1,10285453
9700,Andrei Guriev & family,63,Russia,Manufacturing,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
9700,Michael Kim,59,South Korea,Finance & Investments,TRUE,U,M,"$2,029,000,000,000 ",33.2,51709098
9700,Lei Jun,53,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9700,Friedhelm Loh,76,Germany,Manufacturing,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
9700,Sun Piaoyang,64,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9600,Rick Cohen & family,70,United States,Technology,FALSE,N,M,"$21,427,700,000,000 ",36.6,328239523
9600,Jin Baofang,70,China,Energy,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9600,Luo Liguo & family,67,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9600,Marijke Mars,58,United States,Food & Beverage,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
9600,Pamela Mars,62,United States,Food & Beverage,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
9600,Valerie Mars,64,United States,Food & Beverage,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
9600,Victoria Mars,66,United States,Food & Beverage,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
9500,Vincent Bolloré & family,71,France,Finance & Investments,FALSE,U,M,"$2,715,518,274,227 ",60.7,67059887
9500,Jim Pattison,94,Canada,Diversified,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
9400,Ernesto Bertarelli,57,Switzerland,Healthcare,FALSE,U,M,"$703,082,435,360 ",28.8,8574832
9400,Wang Xing,44,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
9300,Brian Chesky,41,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
9300,James Dyson,75,United Kingdom,Manufacturing,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
9200,Roman Abramovich & family,56,Russia,Diversified,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
9200,Antonia Ax:son Johnson & family,79,Sweden,Diversified,FALSE,U,F,"$530,832,908,738 ",49.1,10285453
9200,Daniel Kretinsky,47,Czech Republic,Energy,TRUE,U,M,"$246,489,245,495 ",46.1,10669709
9200,John Malone,82,United States,Media & Entertainment,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
9200,Azim Premji,77,India,Technology,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
9200,Charles Schwab,85,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
9200,Eric Smidt,63,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
9000,David Cheriton,72,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
9000,Ivan Glasenberg,66,Switzerland,Metals & Mining,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
9000,Alexander Otto,55,Germany,Real Estate,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
9000,Anthony von Mandl,73,Canada,Food & Beverage,TRUE,U,M,"$1,736,425,629,520 ",24.5,36991981
9000,Wang Liping & family,57,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
8900,Finn Rausing,68,United Kingdom,Food & Beverage,FALSE,D,M,"$2,827,113,184,696 ",30.6,66834405
8900,Jorn Rausing,63,United Kingdom,Food & Beverage,FALSE,D,M,"$2,827,113,184,696 ",30.6,66834405
8900,Kirsten Rausing,70,United Kingdom,Food & Beverage,FALSE,D,F,"$2,827,113,184,696 ",30.6,66834405
8800,Tatyana Bakalchuk,47,Russia,Fashion & Retail,TRUE,U,F,"$1,699,876,578,871 ",46.2,144373535
8800,John Doerr,71,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
8800,Richard Liu,49,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
8800,Dustin Moskovitz,38,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
8800,Pierre Omidyar,55,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
8800,Pei Zhenhua,64,China,Energy,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
8800,Carrie Perrodo & family,72,United Kingdom,Energy,FALSE,U,F,"$2,827,113,184,696 ",30.6,66834405
8700,Chen Jianhua,52,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
8700,Michael Otto,79,Germany,Fashion & Retail,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
8600,Leon Black,71,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
8600,Graeme Hart,67,New Zealand,Finance & Investments,TRUE,D,M,"$206,928,765,544 ",34.6,4841000
8600,Ravi Jaipuria,68,India,Food & Beverage,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
8600,Hasso Plattner & family,79,Germany,Technology,TRUE,U,M,"$3,845,630,030,824 ",48.8,83132799
